timestamp,units_represented,electricity.total,natural_gas.total
2025-07-06T11:00:00.000000000,199318.294596898,7959281.835816845,3097480.5380936367
2025-07-06T12:00:00.000000000,199318.294596898,8337713.857479486,2792835.405858023
2025-07-06T13:00:00.000000000,199318.294596898,8725881.947079085,2460040.6575492816
2025-07-06T14:00:00.000000000,199318.294596898,9413533.091058047,2487768.654563555
2025-07-06T15:00:00.000000000,199318.294596898,10158517.259422073,2869921.6702597453
2025-07-06T16:00:00.000000000,199318.294596898,10516255.248374417,3429201.0525042647
2025-07-06T17:00:00.000000000,199318.294596898,10689551.404254317,3709472.802503251
2025-07-06T18:00:00.000000000,199318.294596898,10327338.341135813,3571604.1836230396
2025-07-06T19:00:00.000000000,199318.294596898,9702054.3961395,3334482.948211234
2025-07-06T20:00:00.000000000,199318.294596898,9143356.1335254,3207962.40372608
2025-07-06T21:00:00.000000000,199318.294596898,7747450.389145482,3024112.906467939
2025-07-06T22:00:00.000000000,199318.294596898,6087214.525408854,2441324.675490147
2025-07-06T23:00:00.000000000,199318.294596898,5105888.563075738,1782870.3900831759
2025-07-07T00:00:00.000000000,199318.294596898,4579785.653772477,1229026.43319772
2025-07-07T01:00:00.000000000,199318.294596898,4332521.469561114,986048.4491372396
2025-07-07T02:00:00.000000000,199318.294596898,4185337.524083242,883875.4810220804
2025-07-07T03:00:00.000000000,199318.294596898,4152762.102601862,933467.4061131376
2025-07-07T04:00:00.000000000,199318.294596898,4215423.485295269,1053786.1871252365
2025-07-07T05:00:00.000000000,199318.294596898,4555609.3538444275,1397330.0771077583
2025-07-07T06:00:00.000000000,199318.294596898,5156049.156474975,2050414.671870384
2025-07-07T07:00:00.000000000,199318.294596898,6060301.761907135,2793422.8035787437
2025-07-07T08:00:00.000000000,199318.294596898,6850994.156651726,3191136.5350276013
2025-07-07T09:00:00.000000000,199318.294596898,7631092.657887673,3236748.737041545
2025-07-07T10:00:00.000000000,199318.294596898,8311079.130383649,3217730.0351600773
2025-07-07T11:00:00.000000000,199318.294596898,9019576.697262699,3388369.664567721
2025-07-07T12:00:00.000000000,199318.294596898,9379671.9404257,3253308.0437078997
2025-07-07T13:00:00.000000000,199318.294596898,9542340.646679,2990213.7580974763
2025-07-07T14:00:00.000000000,199318.294596898,9793488.257713703,2836897.0376046593
2025-07-07T15:00:00.000000000,199318.294596898,10377429.046981122,3004089.772230194
2025-07-07T16:00:00.000000000,199318.294596898,11073149.04966832,3517127.3336803154
2025-07-07T17:00:00.000000000,199318.294596898,10925676.975719016,3803929.298899013
2025-07-07T18:00:00.000000000,199318.294596898,10489083.118788088,3709845.6196366698
2025-07-07T19:00:00.000000000,199318.294596898,10013705.453951541,3483690.76840915
2025-07-07T20:00:00.000000000,199318.294596898,9548695.115752062,3229845.3349768603
2025-07-07T21:00:00.000000000,199318.294596898,8154969.005229138,2997443.393639479
2025-07-07T22:00:00.000000000,199318.294596898,6326421.961390642,2497917.976208321
2025-07-07T23:00:00.000000000,199318.294596898,5277965.0928340135,1793950.8672537517
2025-07-08T00:00:00.000000000,199318.294596898,4755563.953174204,1245875.0761280695
2025-07-08T01:00:00.000000000,199318.294596898,4471959.502428329,1006377.7784859492
2025-07-08T02:00:00.000000000,199318.294596898,4310682.492014263,899387.1730223771
2025-07-08T03:00:00.000000000,199318.294596898,4213229.217943232,929836.2470913455
2025-07-08T04:00:00.000000000,199318.294596898,4247512.469217177,1057992.173674833
2025-07-08T05:00:00.000000000,199318.294596898,4566816.340335187,1431320.5442326386
2025-07-08T06:00:00.000000000,199318.294596898,5362066.059580162,2087980.6194566707
2025-07-08T07:00:00.000000000,199318.294596898,6492679.406153246,2821559.2579204664
2025-07-08T08:00:00.000000000,199318.294596898,7466615.453487951,3156885.347313187
2025-07-08T09:00:00.000000000,199318.294596898,8170209.538018278,3289884.7910540313
2025-07-08T10:00:00.000000000,199318.294596898,8697557.808210311,3278236.0672213547
2025-07-08T11:00:00.000000000,199318.294596898,9571372.996247694,3358102.1188729187
2025-07-08T12:00:00.000000000,199318.294596898,10410682.65526741,3274435.1366528887
2025-07-08T13:00:00.000000000,199318.294596898,10596574.970460916,2972486.236855385
2025-07-08T14:00:00.000000000,199318.294596898,10340841.777142296,2842880.6712594703
2025-07-08T15:00:00.000000000,199318.294596898,10456300.809962949,3064331.0168748177
2025-07-08T16:00:00.000000000,199318.294596898,10878156.971270729,3540784.2888630587
2025-07-08T17:00:00.000000000,199318.294596898,10835294.95967668,3842855.5631857133
2025-07-08T18:00:00.000000000,199318.294596898,10529964.057914827,3736949.0259476546
2025-07-08T19:00:00.000000000,199318.294596898,10145205.572661025,3446683.3810421885
2025-07-08T20:00:00.000000000,199318.294596898,9589071.451601343,3251705.4919957696
2025-07-08T21:00:00.000000000,199318.294596898,8174323.568539415,2949613.3659413364
2025-07-08T22:00:00.000000000,199318.294596898,6515976.687171957,2480222.7677562544
2025-07-08T23:00:00.000000000,199318.294596898,5396838.019128326,1738932.2419963595
2025-07-09T00:00:00.000000000,199318.294596898,4795463.94352956,1216954.685402274
2025-07-09T01:00:00.000000000,199318.294596898,4487285.31317136,976835.754749316
2025-07-09T02:00:00.000000000,199318.294596898,4284766.572287169,911836.4702591622
2025-07-09T03:00:00.000000000,199318.294596898,4217442.655310027,1065205.68979298
2025-07-09T04:00:00.000000000,199318.294596898,4353005.839609624,1520850.634140111
