bldg_id,in.city,in.county_name,area,building_type,in.heating_setpoint,in.hvac_cooling_efficiency,cooling_type,heating_efficiency,heating_type,income,insulation_level,in.vintage,vintage,climate_zone,has_solar,in.weather_file_latitude,in.weather_file_longitude,out.bills.all_fuels.usd,out.bills.electricity.usd,out.bills.natural_gas.usd,out.electricity.cooling.energy_consumption.kwh,out.electricity.heating.energy_consumption.kwh,out.electricity.summer.peak.kw,out.electricity.total.energy_consumption.kwh,out.electricity.winter.peak.kw,out.energy_burden.percentage,out.natural_gas.heating.energy_consumption.kwh,out.natural_gas.total.energy_consumption.kwh,weight,in.state,in.zip_code,in.utility_name,in.gas_utility_name,elec_weight,gas_weight
415541,In another census Place,Anoka,0-1499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,2000s,>2000,Cold,No,45.07,-93.35,2020.3822629760782,1160.1222629760782,860.26,1384.4677354935777,0.0,3.3251999999999997,8587.568498186456,3.2509,2.27,18972.834940809324,28438.73743630193,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
415703,"MN, St Paul",Ramsey,0-1499,SF,68F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,Low Income,Poor Insulation,1950s,<1960,Cold,No,44.93,-93.05,2175.0240434410134,1177.3140434410132,997.71,1815.8683507870887,0.0,10.380600000000001,8715.93362692189,9.9086,6.81,25064.31713433896,33828.60748783927,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
415914,In another census Place,Dakota,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1980s,1960-2000,Cold,No,44.85,-93.15,4337.74107786665,2926.4010778666498,1411.34,1655.5584754028832,0.0,11.1389,21775.76665593646,11.9351,1.62,48911.21704318251,50047.746653310394,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
416466,Not in a census Place,Scott,1500-2499,SF,72F,"AC, SEER 15",High Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,2000s,>2000,Cold,No,44.82,-93.45,1911.961082575278,1103.091082575278,808.87,981.4950140067723,0.0,8.505,8161.736233226216,8.743799999999998,1.48,22048.02968012645,26423.8738288679,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
416511,In another census Place,Ramsey,0-1499,SF,68F,"Room AC, EER 12.0",Room AC,High Htg Eff,Electric Resistance,Moderate Income,Poor Insulation,1960s,1960-2000,Cold,No,44.93,-93.05,5727.0912680378015,5727.0912680378015,0.0,456.89779839849444,35620.444010872234,6.3942,42687.559797005204,27.935599999999997,6.43,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
416816,In another census Place,Anoka,1500-2499,SF,68F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,2874.8057734913027,1543.8757734913029,1330.93,1097.8442288651445,0.0,8.3264,11452.924351260272,7.0018,2.64,41271.73345700319,46894.88808039762,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
416938,"MN, Minnetonka",Hennepin,1500-2499,SF,76F,"Room AC, EER 10.7",Room AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1990s,1960-2000,Cold,No,44.9352195,-93.46382747760623,1170.897175399923,603.0771753999229,567.82,235.62914041846668,0.0,7.588,4428.303870302278,7.2608999999999995,0.69,13436.722425256045,16971.745673673388,252.30163873025225,MN,55345,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
417119,"MN, St Louis Park",Hennepin,2500-3999,SF,68F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1990s,1960-2000,Cold,No,45.07,-93.35,2618.3781868994893,1293.3781868994893,1325.0,1405.8619236161499,0.0,3.9631999999999996,9582.544781421151,4.0968,0.93,40522.643801643,46662.18965068088,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
417136,Not in a census Place,Ramsey,0-1499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1980s,1960-2000,Cold,No,44.93,-93.05,1883.9439892107728,836.8539892107727,1047.09,1254.051109266939,0.0,8.7246,6173.835164248033,5.3413,5.21,32812.53008755217,35764.92804846714,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
417266,In another census Place,Anoka,2500-3999,SF,68F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1980s,1960-2000,Cold,No,45.07,-93.35,2531.2697134240043,1279.6797134240044,1251.59,1328.7842321608555,0.0,3.4261,9480.262977931045,3.4183000000000003,1.69,34314.812393254986,43783.64559944931,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
418308,"MN, Plymouth",Hennepin,4000+,SF,65F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1990s,1960-2000,Cold,No,45.022342,-93.4614920577154,2992.39475415757,1803.2047541575698,1189.19,667.9089689224944,0.0,17.1953,13389.244911888145,15.5998,1.77,34693.75328698767,41336.79523458143,252.30163873025225,MN,55447,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
418357,In another census Place,Hennepin,1500-2499,SF,68F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,<1940,<1960,Cold,No,45.07,-93.35,2642.617488766292,1296.557488766292,1346.06,2809.9654208112665,0.0,3.0453,9606.283538105099,2.5251,1.77,38152.87112823041,47488.0639264262,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
418522,"MN, St Paul",Ramsey,0-1499,SF,72F,None,None,High Htg Eff,Electric Resistance,High Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,8428.320335610448,8428.320335610448,0.0,0.0,51414.33705352346,10.9617,62856.710846257534,40.3074,4.98,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy|Mn Energy Res Corp,252.30163873025225,84.10054624341741
418604,In another census Place,Washington,2500-3999,SF,70F,"AC, SEER 8",Low Eff AC,Medium Htg Eff,Natural Gas,Low Income,Poor Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,2327.11273566409,928.5827356640897,1398.53,1225.9162865304056,0.0,9.5434,6858.742255240516,7.9308000000000005,6.03,45453.27148622046,49545.4228390352,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
418617,In another census Place,Hennepin,2500-3999,SF,70F,Ducted Heat Pump,Heat Pump,Medium Htg Eff,Electric HP,High Income,Poor Insulation,1970s,1960-2000,Cold,No,45.07,-93.35,8476.441620656133,8476.441620656133,0.0,1195.4368952324944,12424.748019951361,17.376,63216.01597828868,42.8084,5.02,0.0,0.0,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
418653,Not in a census Place,Pope,0-1499,SF,65F,"AC, SEER 15",High Eff AC,High Htg Eff,Natural Gas,Low Income,Poor Insulation,1960s,1960-2000,Cold,No,45.65,-95.32,2125.1394726352314,1157.6494726352314,967.49,896.797474727,0.0,5.023,8569.105020765606,4.8771,5.67,23727.913054353627,32643.721151132973,252.30163873025225,MN,56334,Northern States Power Co - Minnesota,Centerpoint Energy,252.30163873025225,252.30163873025225
418912,Not in a census Place,Scott,2500-3999,SF,76F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,2000s,>2000,Cold,No,44.82,-93.45,1671.8783888016092,968.6183888016093,703.26,1361.9012630903167,0.0,9.476700000000001,7157.674746816183,9.4934,0.88,18297.013052992177,22282.7796073344,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
418974,In another census Place,Hennepin,2500-3999,SF,68F,"Room AC, EER 12.0",Room AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1950s,<1960,Cold,No,45.07,-93.35,3320.187596414946,1624.9675964149458,1695.22,394.18058938163887,0.0,8.6555,12058.409182236084,9.829,3.05,55035.523196571434,61179.4651116619,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
419024,In another census Place,Washington,1500-2499,SF,62F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Poor Insulation,1960s,1960-2000,Cold,No,44.93,-93.05,1857.3921312160728,998.8021312160727,858.59,1341.386288178261,0.0,6.677,7383.046399778622,5.6886,1.7,20162.703485708545,28373.38258765352,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
419245,In another census Place,Scott,0-1499,SF,65F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,Low Income,Poor Insulation,1960s,1960-2000,Cold,No,44.82,-93.45,2328.245194656522,1615.665194656522,712.58,1994.9347746623168,0.0,9.137799999999999,11988.951338605268,9.907,6.03,21899.14957647896,22648.23923183916,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
419468,In another census Place,Polk,1500-2499,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Other,Low Income,Poor Insulation,1950s,<1960,Cold,No,44.93,-93.05,4919.245264753358,2402.785264753358,0.0,2084.6145221350166,0.0,14.0315,16615.664323414137,12.99,28.05,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
419539,In another census Place,Scott,1500-2499,SF,68F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Average Insulation,1990s,1960-2000,Cold,No,44.82,-93.45,1409.4093796401085,906.7593796401086,502.65,1115.1354220053056,0.0,3.2401999999999997,6695.794740224762,3.2596999999999996,3.32,10266.279588132944,14416.459012841784,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
419578,In another census Place,Ramsey,0-1499,SF,68F,"AC, SEER 13",High Eff AC,Low Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1970s,1960-2000,Cold,No,44.93,-93.05,1605.6867290152045,652.3367290152044,953.35,914.0886678671611,0.0,2.2451999999999996,4796.108063368416,1.5072999999999999,1.83,24412.527074275942,32088.937615296956,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co|Mn Energy Res Corp,252.30163873025225,84.10054624341741
420049,"MN, Bloomington",Hennepin,1500-2499,SF,70F,None,None,Low Htg Eff,Natural Gas,High Income,Poor Insulation,1950s,<1960,Cold,No,44.8239025,-93.31703752555529,2465.597749850822,561.6677498508217,1903.93,0.0,0.0,1.3434000000000001,4119.113891270583,1.7535,1.91,60309.63017539075,69362.88860408086,252.30163873025225,MN,55431,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
420242,In another census Place,Scott,1500-2499,SF,65F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1960s,1960-2000,Cold,No,44.82,-93.45,1851.6393071842826,871.6693071842825,979.97,2293.867266237983,0.0,3.4095999999999997,6433.7892034907945,2.8198000000000003,1.43,27973.92671900878,33132.856767250414,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
420506,"MN, Brooklyn Park",Hennepin,0-1499,SF,68F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Poor Insulation,1960s,1960-2000,Cold,No,45.109213999999994,-93.3440039321161,2178.8123676209634,1151.2123676209635,1027.6,1253.1718960564222,0.0,11.577399999999999,8521.04136525736,11.3039,4.59,31663.69149247706,35000.30562638781,252.30163873025225,MN,55443,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
420754,"MN, Plymouth",Hennepin,0-1499,SF,78F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,Low Income,Average Insulation,1990s,1960-2000,Cold,No,45.022342,-93.4614920577154,1008.4499723165931,559.979972316593,448.47,422.9015542585167,0.0,2.8938,4106.511835253178,3.1052,5.22,11055.226909036566,12291.693754093172,252.30163873025225,MN,55447,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
420935,Not in a census Place,Polk,0-1499,SF,72F,"Room AC, EER 10.7",Room AC,Low Htg Eff,Other,Moderate Income,Average Insulation,1960s,1960-2000,Cold,No,44.93,-93.05,1290.9493883151808,1290.9493883151808,0.0,625.12059267735,0.0,8.0535,8895.000050797116,9.453100000000001,1.93,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Northern States Pwr Co|Mn Energy Res Corp|Centerpoint Energy,252.30163873025225,84.10054624341741
421072,"MN, St Louis Park",Hennepin,4000+,SF,65F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Good Insulation,1990s,1960-2000,Cold,No,45.07,-93.35,2395.583024919107,1789.153024919107,606.43,911.7440993057834,0.0,5.7486999999999995,13284.32546876649,7.7185,0.86,13386.314201186422,18485.457751112917,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
421128,In another census Place,Carver,2500-3999,SF,70F,None,None,High Htg Eff,Electric Resistance,High Income,Good Insulation,2000s,>2000,Cold,No,44.82,-93.45,4056.976521957938,4056.976521957938,0.0,0.0,21457.19840265925,10.423399999999999,30217.385761177142,21.3635,1.45,0.0,0.0,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
421200,"MN, St Paul",Ramsey,2500-3999,SF,70F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Natural Gas,Low Income,Average Insulation,<1940,<1960,Cold,No,44.93,-93.05,2888.608304696021,1193.328304696021,1695.28,725.6439697464222,0.0,11.3464,8835.506623552155,18.4509,13.0,56842.30634418319,61181.51660915311,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Mn Energy Res Corp|Northern States Pwr Co|Centerpoint Energy,252.30163873025225,84.10054624341741
421262,In another census Place,Hennepin,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1960s,1960-2000,Cold,No,45.07,-93.35,3785.1480545711966,1852.2680545711967,1932.88,2862.4251423720943,0.0,7.4591,13755.583749603422,7.3355,1.42,68363.80932586375,70498.24592992806,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
421338,"MN, Minneapolis",Hennepin,1500-2499,SF,72F,"AC, SEER 8",Low Eff AC,High Htg Eff,Natural Gas,Moderate Income,Average Insulation,<1940,<1960,Cold,No,44.9707515,-93.26819344292213,2200.6021992880164,1064.2721992880165,1136.33,1569.6886518424221,0.0,3.8004000000000002,7871.888944825889,3.7260999999999997,2.94,34276.713154132594,39263.903555253295,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
421412,In another census Place,Hennepin,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,1950s,<1960,Cold,No,45.07,-93.35,2788.7124919933185,1005.5924919933186,1783.12,1429.3076092299277,0.0,9.6072,7433.7476949184165,9.6648,2.56,61194.41173624069,64625.98089688724,252.30163873025225,MN,55429,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
421499,"MN, Minneapolis",Hennepin,0-1499,SF,76F,"Room AC, EER 10.7",Room AC,High Htg Eff,Natural Gas,Moderate Income,Poor Insulation,<1940,<1960,Cold,No,44.9707515,-93.26819344292213,1661.7679569486513,559.0379569486513,1102.73,298.05327836515,0.0,1.9205,4099.4781295690445,2.5228,3.08,34089.44074029254,37946.25602375899,252.30163873025225,MN,55404,Northern States Power Co - Minnesota,Northern States Pwr Co|Centerpoint Energy,252.30163873025225,126.15081936512613
421654,In another census Place,Dakota,1500-2499,SF,72F,"AC, SEER 10",Low Eff AC,Medium Htg Eff,Natural Gas,Moderate Income,Average Insulation,2000s,>2000,Cold,No,44.85,-93.15,1880.010928895862,1093.6709288958618,786.34,972.7028819016056,0.0,11.1675,8091.3991763848835,10.5758,2.95,18796.406156565645,25540.264552298653,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
421750,In another census Place,Polk,0-1499,SF,70F,"AC, SEER 15",High Eff AC,Medium Htg Eff,Other,Moderate Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,5719.058312009027,3041.8883120090263,0.0,2665.4813832163613,0.0,8.9724,21053.639539032098,9.1549,10.29,0.0,0.0,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
422025,"MN, St Paul",Ramsey,1500-2499,SF,70F,"AC, SEER 8",Low Eff AC,Medium Htg Eff,Natural Gas,High Income,Poor Insulation,<1940,<1960,Cold,No,44.93,-93.05,4190.285034401282,1651.8150344012824,2538.47,4651.917096843683,0.0,7.4033999999999995,12258.869794233884,3.2466,1.55,84032.56102155145,94244.62246170254,252.30163873025225,MN,55107,Northern States Power Co - Minnesota,Centerpoint Energy|Mn Energy Res Corp|Northern States Pwr Co,252.30163873025225,84.10054624341741
422153,"MN, Eagan",Dakota,2500-3999,SF,70F,"AC, SEER 13",High Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,Yes,44.85,-93.15,684.0112842338582,-294.3887157661418,978.4,797.4463819386167,0.0,2.9987,6727.446415803361,2.9819,0.46,28064.778750762172,33071.311842514246,252.30163873025225,MN,55121,Northern States Power Co - Minnesota,Mn Energy Res Corp|Centerpoint Energy|Northern States Pwr Co,252.30163873025225,84.10054624341741
422662,"MN, Bloomington",Hennepin,2500-3999,SF,70F,"AC, SEER 10",Low Eff AC,High Htg Eff,Natural Gas,High Income,Average Insulation,1990s,1960-2000,Cold,No,44.8239025,-93.31703752555529,4268.0046284051,2316.524628405101,1951.48,2171.6566299761666,0.0,4.907,17222.02836760047,4.9067,3.3,50130.685766169125,71227.6998235867,252.30163873025225,MN,55431,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
422817,In another census Place,Carver,0-1499,SF,72F,"AC, SEER 15",High Eff AC,High Htg Eff,Natural Gas,Low Income,Poor Insulation,1970s,1960-2000,Cold,No,44.82,-93.45,2013.5789910576852,913.5889910576853,1099.99,1045.3845073043167,0.0,9.17,6746.789106434728,7.8423,5.37,33193.81554984624,37838.992012075956,252.30163873025225,MN,55347,Northern States Power Co - Minnesota,Centerpoint Energy|Northern States Pwr Co,252.30163873025225,126.15081936512613
